iteration,timestamp,client_id,operation,target,phase,failed_node,first_seq,second_seq,max_visible_seq,missing_before_max,missing_count,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation,error
665,1789628699.2636557,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1329,1330,1330,,0,majority,majority,True,failure,2.09,True,False,
666,1789628699.2667332,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1331,1332,1332,,0,majority,majority,True,failure,3.07,True,False,
667,1789628699.2688277,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1333,1334,1334,,0,majority,majority,True,failure,2.09,True,False,
668,1789628699.2714136,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1335,1336,1336,,0,majority,majority,True,failure,2.58,True,False,
669,1789628699.2739167,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1337,1338,1338,,0,majority,majority,True,failure,2.5,True,False,
670,1789628699.2761629,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1339,1340,1340,,0,majority,majority,True,failure,2.24,True,False,
671,1789628699.278215,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1341,1342,1342,,0,majority,majority,True,failure,2.05,True,False,
672,1789628699.2809045,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1343,1344,1344,,0,majority,majority,True,failure,2.69,True,False,
673,1789628699.2830877,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1345,1346,1346,,0,majority,majority,True,failure,2.18,True,False,
674,1789628699.285231,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1347,1348,1348,,0,majority,majority,True,failure,2.14,True,False,
675,1789628699.287753,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1349,1350,1350,,0,majority,majority,True,failure,2.52,True,False,
676,1789628699.2902508,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1351,1352,1352,,0,majority,majority,True,failure,2.49,True,False,
677,1789628699.292408,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1353,1354,1354,,0,majority,majority,True,failure,2.15,True,False,
678,1789628699.294597,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1355,1356,1356,,0,majority,majority,True,failure,2.19,True,False,
679,1789628699.2966676,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1357,1358,1358,,0,majority,majority,True,failure,2.07,True,False,
680,1789628699.299189,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1359,1360,1360,,0,majority,majority,True,failure,2.52,True,False,
681,1789628699.3012898,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1361,1362,1362,,0,majority,majority,True,failure,2.1,True,False,
682,1789628699.3038018,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1363,1364,1364,,0,majority,majority,True,failure,2.51,True,False,
683,1789628699.305918,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1365,1366,1366,,0,majority,majority,True,failure,2.11,True,False,
684,1789628699.308281,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1367,1368,1368,,0,majority,majority,True,failure,2.36,True,False,
685,1789628699.3107333,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1369,1370,1370,,0,majority,majority,True,failure,2.45,True,False,
686,1789628699.3126233,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1371,1372,1372,,0,majority,majority,True,failure,1.89,True,False,
687,1789628699.3146434,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1373,1374,1374,,0,majority,majority,True,failure,2.02,True,False,
688,1789628699.3172147,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1375,1376,1376,,0,majority,majority,True,failure,2.57,True,False,
689,1789628699.319479,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1377,1378,1378,,0,majority,majority,True,failure,2.26,True,False,
690,1789628699.3215463,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1379,1380,1380,,0,majority,majority,True,failure,2.06,True,False,
691,1789628699.3238878,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1381,1382,1382,,0,majority,majority,True,failure,2.34,True,False,
692,1789628699.326355,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1383,1384,1384,,0,majority,majority,True,failure,2.46,True,False,
693,1789628699.3283982,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1385,1386,1386,,0,majority,majority,True,failure,2.04,True,False,
694,1789628699.330491,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1387,1388,1388,,0,majority,majority,True,failure,2.09,True,False,
695,1789628699.3327632,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1389,1390,1390,,0,majority,majority,True,failure,2.27,True,False,
696,1789628699.3352165,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1391,1392,1392,,0,majority,majority,True,failure,2.45,True,False,
697,1789628699.337305,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1393,1394,1394,,0,majority,majority,True,failure,2.09,True,False,
698,1789628699.340688,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1395,1396,1396,,0,majority,majority,True,failure,3.38,True,False,
699,1789628699.3429818,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1397,1398,1398,,0,majority,majority,True,failure,2.29,True,False,
700,1789628699.3459048,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1399,1400,1400,,0,majority,majority,True,failure,2.92,True,False,
701,1789628699.3484192,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1401,1402,1402,,0,majority,majority,True,failure,2.5,True,False,
702,1789628699.3508615,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1403,1404,1404,,0,majority,majority,True,failure,2.44,True,False,
703,1789628699.3533554,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1405,1406,1406,,0,majority,majority,True,failure,2.49,True,False,
704,1789628699.356381,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1407,1408,1408,,0,majority,majority,True,failure,3.02,True,False,
705,1789628699.3589268,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1409,1410,1410,,0,majority,majority,True,failure,2.54,True,False,
706,1789628699.3610218,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1411,1412,1412,,0,majority,majority,True,failure,2.09,True,False,
707,1789628699.3636048,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1413,1414,1414,,0,majority,majority,True,failure,2.58,True,False,
708,1789628699.3661919,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1415,1416,1416,,0,majority,majority,True,failure,2.58,True,False,
709,1789628699.3684475,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1417,1418,1418,,0,majority,majority,True,failure,2.25,True,False,
710,1789628699.37098,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1419,1420,1420,,0,majority,majority,True,failure,2.53,True,False,
711,1789628699.3734815,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1421,1422,1422,,0,majority,majority,True,failure,2.5,True,False,
712,1789628699.375958,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1423,1424,1424,,0,majority,majority,True,failure,2.47,True,False,
713,1789628699.3781185,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1425,1426,1426,,0,majority,majority,True,failure,2.16,True,False,
714,1789628699.3805587,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1427,1428,1428,,0,majority,majority,True,failure,2.44,True,False,
715,1789628699.382799,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1429,1430,1430,,0,majority,majority,True,failure,2.24,True,False,
716,1789628699.3853726,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1431,1432,1432,,0,majority,majority,True,failure,2.57,True,False,
717,1789628699.3876786,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1433,1434,1434,,0,majority,majority,True,failure,2.3,True,False,
718,1789628699.3899546,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1435,1436,1436,,0,majority,majority,True,failure,2.27,True,False,
719,1789628699.3921368,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1437,1438,1438,,0,majority,majority,True,failure,2.18,True,False,
720,1789628699.3948264,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1439,1440,1440,,0,majority,majority,True,failure,2.69,True,False,
721,1789628699.397198,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1441,1442,1442,,0,majority,majority,True,failure,2.37,True,False,
722,1789628699.3994038,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1443,1444,1444,,0,majority,majority,True,failure,2.2,True,False,
723,1789628699.4018424,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1445,1446,1446,,0,majority,majority,True,failure,2.44,True,False,
724,1789628699.404472,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1447,1448,1448,,0,majority,majority,True,failure,2.63,True,False,
725,1789628699.4068124,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1449,1450,1450,,0,majority,majority,True,failure,2.34,True,False,
726,1789628699.4090002,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1451,1452,1452,,0,majority,majority,True,failure,2.18,True,False,
727,1789628699.4117503,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1453,1454,1454,,0,majority,majority,True,failure,2.75,True,False,
728,1789628699.414368,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1455,1456,1456,,0,majority,majority,True,failure,2.61,True,False,
729,1789628699.4165359,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1457,1458,1458,,0,majority,majority,True,failure,2.16,True,False,
730,1789628699.4190867,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1459,1460,1460,,0,majority,majority,True,failure,2.55,True,False,
731,1789628699.4214303,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1461,1462,1462,,0,majority,majority,True,failure,2.34,True,False,
732,1789628699.4239328,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1463,1464,1464,,0,majority,majority,True,failure,2.5,True,False,
733,1789628699.4266095,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1465,1466,1466,,0,majority,majority,True,failure,2.67,True,False,
734,1789628699.4288547,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1467,1468,1468,,0,majority,majority,True,failure,2.24,True,False,
735,1789628699.431387,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1469,1470,1470,,0,majority,majority,True,failure,2.53,True,False,
736,1789628699.4352086,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1471,1472,1472,,0,majority,majority,True,failure,3.82,True,False,
737,1789628699.4375756,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1473,1474,1474,,0,majority,majority,True,failure,2.36,True,False,
738,1789628699.4399009,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1475,1476,1476,,0,majority,majority,True,failure,2.32,True,False,
739,1789628699.4425015,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1477,1478,1478,,0,majority,majority,True,failure,2.6,True,False,
740,1789628699.4450498,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1479,1480,1480,,0,majority,majority,True,failure,2.54,True,False,
741,1789628699.4474483,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1481,1482,1482,,0,majority,majority,True,failure,2.38,True,False,
742,1789628699.4498248,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1483,1484,1484,,0,majority,majority,True,failure,2.37,True,False,
743,1789628699.4523537,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1485,1486,1486,,0,majority,majority,True,failure,2.53,True,False,
744,1789628699.455191,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1487,1488,1488,,0,majority,majority,True,failure,2.83,True,False,
745,1789628699.4575644,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1489,1490,1490,,0,majority,majority,True,failure,2.37,True,False,
746,1789628699.461254,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1491,1492,1492,,0,majority,majority,True,failure,3.69,True,False,
747,1789628699.4637256,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1493,1494,1494,,0,majority,majority,True,failure,2.47,True,False,
748,1789628699.466952,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1495,1496,1496,,0,majority,majority,True,failure,3.22,True,False,
749,1789628699.4699612,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1497,1498,1498,,0,majority,majority,True,failure,3.0,True,False,
750,1789628699.472525,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1499,1500,1500,,0,majority,majority,True,failure,2.56,True,False,
751,1789628699.4751208,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1501,1502,1502,,0,majority,majority,True,failure,2.59,True,False,
752,1789628699.4782882,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1503,1504,1504,,0,majority,majority,True,failure,3.16,True,False,
753,1789628699.481003,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1505,1506,1506,,0,majority,majority,True,failure,2.71,True,False,
754,1789628699.4837697,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1507,1508,1508,,0,majority,majority,True,failure,2.76,True,False,
755,1789628699.4869912,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1509,1510,1510,,0,majority,majority,True,failure,3.21,True,False,
756,1789628699.4901488,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1511,1512,1512,,0,majority,majority,True,failure,3.15,True,False,
757,1789628699.4926815,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1513,1514,1514,,0,majority,majority,True,failure,2.53,True,False,
758,1789628699.495155,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1515,1516,1516,,0,majority,majority,True,failure,2.47,True,False,
759,1789628699.4980092,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1517,1518,1518,,0,majority,majority,True,failure,2.85,True,False,
760,1789628699.500782,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1519,1520,1520,,0,majority,majority,True,failure,2.77,True,False,
761,1789628699.5033927,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1521,1522,1522,,0,majority,majority,True,failure,2.61,True,False,
762,1789628699.5061362,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1523,1524,1524,,0,majority,majority,True,failure,2.74,True,False,
763,1789628699.5084887,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1525,1526,1526,,0,majority,majority,True,failure,2.35,True,False,
764,1789628699.5113626,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1527,1528,1528,,0,majority,majority,True,failure,2.87,True,False,
765,1789628699.5140784,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1529,1530,1530,,0,majority,majority,True,failure,2.71,True,False,
766,1789628699.5166025,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1531,1532,1532,,0,majority,majority,True,failure,2.52,True,False,
767,1789628699.5193992,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1533,1534,1534,,0,majority,majority,True,failure,2.79,True,False,
768,1789628699.5221803,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1535,1536,1536,,0,majority,majority,True,failure,2.78,True,False,
769,1789628699.5245337,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1537,1538,1538,,0,majority,majority,True,failure,2.35,True,False,
770,1789628699.5270193,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1539,1540,1540,,0,majority,majority,True,failure,2.48,True,False,
771,1789628699.531319,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1541,1542,1542,,0,majority,majority,True,failure,4.3,True,False,
772,1789628699.534717,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1543,1544,1542,,0,majority,majority,True,failure,3.39,True,False,
773,1789628699.5369337,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1545,1546,1546,,0,majority,majority,True,failure,2.21,True,False,
774,1789628699.5392191,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1547,1548,1548,,0,majority,majority,True,failure,2.28,True,False,
775,1789628699.5418727,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1549,1550,1550,,0,majority,majority,True,failure,2.65,True,False,
776,1789628699.5445366,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1551,1552,1552,,0,majority,majority,True,failure,2.66,True,False,
777,1789628699.54672,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1553,1554,1554,,0,majority,majority,True,failure,2.18,True,False,
778,1789628699.5495305,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1555,1556,1556,,0,majority,majority,True,failure,2.81,True,False,
779,1789628699.5523107,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1557,1558,1558,,0,majority,majority,True,failure,2.78,True,False,
780,1789628699.5551162,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1559,1560,1560,,0,majority,majority,True,failure,2.8,True,False,
781,1789628699.5610466,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1561,1562,1562,,0,majority,majority,True,failure,5.93,True,False,
782,1789628699.5634916,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1563,1564,1564,,0,majority,majority,True,failure,2.44,True,False,
783,1789628699.5657303,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1565,1566,1566,,0,majority,majority,True,failure,2.23,True,False,
784,1789628699.5685246,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1567,1568,1568,,0,majority,majority,True,failure,2.79,True,False,
785,1789628699.5709777,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1569,1570,1570,,0,majority,majority,True,failure,2.45,True,False,
786,1789628699.5731604,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1571,1572,1572,,0,majority,majority,True,failure,2.18,True,False,
787,1789628699.5756087,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1573,1574,1574,,0,majority,majority,True,failure,2.44,True,False,
788,1789628699.5785506,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1575,1576,1576,,0,majority,majority,True,failure,2.94,True,False,
789,1789628699.5810916,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1577,1578,1578,,0,majority,majority,True,failure,2.54,True,False,
790,1789628699.5835671,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1579,1580,1580,,0,majority,majority,True,failure,2.47,True,False,
791,1789628699.5863008,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1581,1582,1582,,0,majority,majority,True,failure,2.73,True,False,
792,1789628699.5890262,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1583,1584,1584,,0,majority,majority,True,failure,2.69,True,False,
793,1789628699.591464,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1585,1586,1586,,0,majority,majority,True,failure,2.43,True,False,
794,1789628699.5938182,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1587,1588,1588,,0,majority,majority,True,failure,2.35,True,False,
795,1789628699.5961583,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1589,1590,1590,,0,majority,majority,True,failure,2.34,True,False,
796,1789628699.5990164,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1591,1592,1592,,0,majority,majority,True,failure,2.86,True,False,
797,1789628699.6016288,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1593,1594,1594,,0,majority,majority,True,failure,2.61,True,False,
798,1789628699.6041834,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1595,1596,1596,,0,majority,majority,True,failure,2.55,True,False,
799,1789628699.6066306,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1597,1598,1598,,0,majority,majority,True,failure,2.44,True,False,
800,1789628699.6095166,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1599,1600,1600,,0,majority,majority,True,failure,2.88,True,False,
801,1789628699.6120245,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1601,1602,1602,,0,majority,majority,True,failure,2.49,True,False,
802,1789628699.6142786,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1603,1604,1604,,0,majority,majority,True,failure,2.25,True,False,
803,1789628699.6167881,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1605,1606,1606,,0,majority,majority,True,failure,2.51,True,False,
804,1789628699.6196594,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1607,1608,1608,,0,majority,majority,True,failure,2.87,True,False,
805,1789628699.6220095,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1609,1610,1610,,0,majority,majority,True,failure,2.35,True,False,
806,1789628699.624396,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1611,1612,1612,,0,majority,majority,True,failure,2.38,True,False,
807,1789628699.6270518,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1613,1614,1614,,0,majority,majority,True,failure,2.65,True,False,
808,1789628699.6296294,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1615,1616,1616,,0,majority,majority,True,failure,2.57,True,False,
809,1789628699.6321511,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1617,1618,1618,,0,majority,majority,True,failure,2.52,True,False,
810,1789628699.6348357,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1619,1620,1620,,0,majority,majority,True,failure,2.68,True,False,
811,1789628699.6373565,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1621,1622,1622,,0,majority,majority,True,failure,2.52,True,False,
812,1789628699.640269,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1623,1624,1624,,0,majority,majority,True,failure,2.91,True,False,
813,1789628699.6429272,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1625,1626,1626,,0,majority,majority,True,failure,2.66,True,False,
814,1789628699.6452534,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1627,1628,1628,,0,majority,majority,True,failure,2.32,True,False,
815,1789628699.6477525,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1629,1630,1630,,0,majority,majority,True,failure,2.5,True,False,
816,1789628699.6508584,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1631,1632,1632,,0,majority,majority,True,failure,3.1,True,False,
817,1789628699.653216,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1633,1634,1634,,0,majority,majority,True,failure,2.35,True,False,
818,1789628699.6554341,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1635,1636,1636,,0,majority,majority,True,failure,2.21,True,False,
819,1789628699.6582863,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1637,1638,1638,,0,majority,majority,True,failure,2.85,True,False,
820,1789628699.6610332,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1639,1640,1640,,0,majority,majority,True,failure,2.74,True,False,
821,1789628699.6635468,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,recovery,mongo1,1641,1642,1642,,0,majority,majority,True,failure,2.51,True,False,
822,1789628699.6658816,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,recovery,mongo1,1643,1644,1644,,0,majority,majority,True,failure,2.33,True,False,
