iteration,timestamp,client_id,operation,phase,scenario,partitioned_node,requested_version,observed_version,read_concern,write_concern,causal_session,latency_ms,success,violation,error
987,1789629777.010395,client_A,WRITE_THEN_READ,recovery,partition,mongo2,987,199,local,1,False,0.45,True,True,
988,1789629777.0108564,client_A,WRITE_THEN_READ,recovery,partition,mongo2,988,199,local,1,False,0.46,True,True,
989,1789629777.0112891,client_A,WRITE_THEN_READ,recovery,partition,mongo2,989,199,local,1,False,0.43,True,True,
990,1789629777.0116994,client_A,WRITE_THEN_READ,recovery,partition,mongo2,990,199,local,1,False,0.41,True,True,
991,1789629777.0121503,client_A,WRITE_THEN_READ,recovery,partition,mongo2,991,199,local,1,False,0.45,True,True,
992,1789629777.012718,client_A,WRITE_THEN_READ,recovery,partition,mongo2,992,199,local,1,False,0.57,True,True,
993,1789629777.013237,client_A,WRITE_THEN_READ,recovery,partition,mongo2,993,199,local,1,False,0.52,True,True,
994,1789629777.013876,client_A,WRITE_THEN_READ,recovery,partition,mongo2,994,199,local,1,False,0.64,True,True,
995,1789629777.0143912,client_A,WRITE_THEN_READ,recovery,partition,mongo2,995,199,local,1,False,0.51,True,True,
996,1789629777.0148757,client_A,WRITE_THEN_READ,recovery,partition,mongo2,996,199,local,1,False,0.48,True,True,
997,1789629777.015337,client_A,WRITE_THEN_READ,recovery,partition,mongo2,997,199,local,1,False,0.46,True,True,
998,1789629777.01582,client_A,WRITE_THEN_READ,recovery,partition,mongo2,998,199,local,1,False,0.48,True,True,
999,1789629777.0163338,client_A,WRITE_THEN_READ,recovery,partition,mongo2,999,199,local,1,False,0.51,True,True,
1000,1789629777.0168316,client_A,WRITE_THEN_READ,recovery,partition,mongo2,1000,199,local,1,False,0.5,True,True,
