iteration,timestamp,client_id,operation,phase,scenario,failed_node,requested_version,observed_version,read_concern,write_concern,causal_session,latency_ms,success,violation,error
954,1789626971.84053,client_A,WRITE_THEN_READ,recovery,failure,mongo1,954,954,majority,majority,True,1.07,True,False,
955,1789626971.8414426,client_A,WRITE_THEN_READ,recovery,failure,mongo1,955,955,majority,majority,True,0.91,True,False,
956,1789626971.8427365,client_A,WRITE_THEN_READ,recovery,failure,mongo1,956,956,majority,majority,True,1.29,True,False,
957,1789626971.8435612,client_A,WRITE_THEN_READ,recovery,failure,mongo1,957,957,majority,majority,True,0.82,True,False,
958,1789626971.8443065,client_A,WRITE_THEN_READ,recovery,failure,mongo1,958,958,majority,majority,True,0.74,True,False,
959,1789626971.84519,client_A,WRITE_THEN_READ,recovery,failure,mongo1,959,959,majority,majority,True,0.88,True,False,
960,1789626971.8460994,client_A,WRITE_THEN_READ,recovery,failure,mongo1,960,960,majority,majority,True,0.91,True,False,
961,1789626971.8469863,client_A,WRITE_THEN_READ,recovery,failure,mongo1,961,961,majority,majority,True,0.88,True,False,
962,1789626971.847991,client_A,WRITE_THEN_READ,recovery,failure,mongo1,962,962,majority,majority,True,1.0,True,False,
963,1789626971.8488379,client_A,WRITE_THEN_READ,recovery,failure,mongo1,963,963,majority,majority,True,0.84,True,False,
964,1789626971.8497093,client_A,WRITE_THEN_READ,recovery,failure,mongo1,964,964,majority,majority,True,0.87,True,False,
965,1789626971.8505912,client_A,WRITE_THEN_READ,recovery,failure,mongo1,965,965,majority,majority,True,0.88,True,False,
966,1789626971.8514285,client_A,WRITE_THEN_READ,recovery,failure,mongo1,966,966,majority,majority,True,0.84,True,False,
967,1789626971.8528469,client_A,WRITE_THEN_READ,recovery,failure,mongo1,967,967,majority,majority,True,1.42,True,False,
968,1789626971.8537521,client_A,WRITE_THEN_READ,recovery,failure,mongo1,968,968,majority,majority,True,0.9,True,False,
969,1789626971.8547833,client_A,WRITE_THEN_READ,recovery,failure,mongo1,969,969,majority,majority,True,1.03,True,False,
970,1789626971.8561964,client_A,WRITE_THEN_READ,recovery,failure,mongo1,970,970,majority,majority,True,1.41,True,False,
971,1789626971.857199,client_A,WRITE_THEN_READ,recovery,failure,mongo1,971,971,majority,majority,True,1.0,True,False,
972,1789626971.8580728,client_A,WRITE_THEN_READ,recovery,failure,mongo1,972,972,majority,majority,True,0.87,True,False,
973,1789626971.8589768,client_A,WRITE_THEN_READ,recovery,failure,mongo1,973,973,majority,majority,True,0.9,True,False,
974,1789626971.8598802,client_A,WRITE_THEN_READ,recovery,failure,mongo1,974,974,majority,majority,True,0.9,True,False,
975,1789626971.8607175,client_A,WRITE_THEN_READ,recovery,failure,mongo1,975,975,majority,majority,True,0.84,True,False,
976,1789626971.8614945,client_A,WRITE_THEN_READ,recovery,failure,mongo1,976,976,majority,majority,True,0.77,True,False,
977,1789626971.862401,client_A,WRITE_THEN_READ,recovery,failure,mongo1,977,977,majority,majority,True,0.9,True,False,
978,1789626971.8639657,client_A,WRITE_THEN_READ,recovery,failure,mongo1,978,978,majority,majority,True,1.56,True,False,
979,1789626971.8647823,client_A,WRITE_THEN_READ,recovery,failure,mongo1,979,979,majority,majority,True,0.81,True,False,
980,1789626971.8656514,client_A,WRITE_THEN_READ,recovery,failure,mongo1,980,980,majority,majority,True,0.87,True,False,
981,1789626971.8664718,client_A,WRITE_THEN_READ,recovery,failure,mongo1,981,981,majority,majority,True,0.82,True,False,
982,1789626971.8673146,client_A,WRITE_THEN_READ,recovery,failure,mongo1,982,982,majority,majority,True,0.84,True,False,
983,1789626971.8680913,client_A,WRITE_THEN_READ,recovery,failure,mongo1,983,983,majority,majority,True,0.77,True,False,
984,1789626971.8689177,client_A,WRITE_THEN_READ,recovery,failure,mongo1,984,984,majority,majority,True,0.82,True,False,
985,1789626971.8697443,client_A,WRITE_THEN_READ,recovery,failure,mongo1,985,985,majority,majority,True,0.82,True,False,
986,1789626971.870853,client_A,WRITE_THEN_READ,recovery,failure,mongo1,986,986,majority,majority,True,1.11,True,False,
987,1789626971.8716605,client_A,WRITE_THEN_READ,recovery,failure,mongo1,987,987,majority,majority,True,0.81,True,False,
988,1789626971.8728313,client_A,WRITE_THEN_READ,recovery,failure,mongo1,988,988,majority,majority,True,1.17,True,False,
989,1789626971.8736167,client_A,WRITE_THEN_READ,recovery,failure,mongo1,989,989,majority,majority,True,0.78,True,False,
990,1789626971.87455,client_A,WRITE_THEN_READ,recovery,failure,mongo1,990,990,majority,majority,True,0.93,True,False,
991,1789626971.875442,client_A,WRITE_THEN_READ,recovery,failure,mongo1,991,991,majority,majority,True,0.89,True,False,
992,1789626971.8762963,client_A,WRITE_THEN_READ,recovery,failure,mongo1,992,992,majority,majority,True,0.85,True,False,
993,1789626971.877232,client_A,WRITE_THEN_READ,recovery,failure,mongo1,993,993,majority,majority,True,0.93,True,False,
994,1789626971.878454,client_A,WRITE_THEN_READ,recovery,failure,mongo1,994,994,majority,majority,True,1.22,True,False,
995,1789626971.879336,client_A,WRITE_THEN_READ,recovery,failure,mongo1,995,995,majority,majority,True,0.88,True,False,
996,1789626971.8802192,client_A,WRITE_THEN_READ,recovery,failure,mongo1,996,996,majority,majority,True,0.88,True,False,
997,1789626971.8810186,client_A,WRITE_THEN_READ,recovery,failure,mongo1,997,997,majority,majority,True,0.8,True,False,
998,1789626971.881953,client_A,WRITE_THEN_READ,recovery,failure,mongo1,998,998,majority,majority,True,0.93,True,False,
999,1789626971.8831623,client_A,WRITE_THEN_READ,recovery,failure,mongo1,999,999,majority,majority,True,1.21,True,False,
1000,1789626971.883973,client_A,WRITE_THEN_READ,recovery,failure,mongo1,1000,1000,majority,majority,True,0.81,True,False,
