iteration,timestamp,client_id,operation,phase,scenario,failed_node,requested_version,observed_version,read_concern,write_concern,causal_session,latency_ms,success,violation,error
987,1789626927.0327377,client_A,WRITE_THEN_READ,recovery,failure,mongo2,987,986,local,1,False,0.51,True,True,
988,1789626927.0332568,client_A,WRITE_THEN_READ,recovery,failure,mongo2,988,988,local,1,False,0.52,True,False,
989,1789626927.033649,client_A,WRITE_THEN_READ,recovery,failure,mongo2,989,988,local,1,False,0.39,True,True,
990,1789626927.0341117,client_A,WRITE_THEN_READ,recovery,failure,mongo2,990,989,local,1,False,0.46,True,True,
991,1789626927.034661,client_A,WRITE_THEN_READ,recovery,failure,mongo2,991,991,local,1,False,0.55,True,False,
992,1789626927.0352867,client_A,WRITE_THEN_READ,recovery,failure,mongo2,992,992,local,1,False,0.62,True,False,
993,1789626927.0357945,client_A,WRITE_THEN_READ,recovery,failure,mongo2,993,993,local,1,False,0.51,True,False,
994,1789626927.036277,client_A,WRITE_THEN_READ,recovery,failure,mongo2,994,993,local,1,False,0.48,True,True,
995,1789626927.0366282,client_A,WRITE_THEN_READ,recovery,failure,mongo2,995,994,local,1,False,0.35,True,True,
996,1789626927.0372202,client_A,WRITE_THEN_READ,recovery,failure,mongo2,996,996,local,1,False,0.59,True,False,
997,1789626927.0377917,client_A,WRITE_THEN_READ,recovery,failure,mongo2,997,997,local,1,False,0.57,True,False,
998,1789626927.0383024,client_A,WRITE_THEN_READ,recovery,failure,mongo2,998,998,local,1,False,0.51,True,False,
999,1789626927.038902,client_A,WRITE_THEN_READ,recovery,failure,mongo2,999,998,local,1,False,0.57,True,True,
1000,1789626927.0394728,client_A,WRITE_THEN_READ,recovery,failure,mongo2,1000,1000,local,1,False,0.57,True,False,
